id,phase,block,seq_id,weight1,weight2,weight3,weight4,sorted1,sorted2,sorted3,sorted4,evidence,p_left,n_different,response,rt,rank_cue1,rank_cue2,rank_cue3,rank_cue4,c1_left,c2_left,c3_left,c4_left,c1_right,c2_right,c3_right,c4_right
314,1,1,13,0.6,0,0,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,3.455684505,2,4,1,3,1,1,1,1,1,2,2,2
314,1,1,19,0,0,0,0,0,0,0,0,0,0.5,0,-1,1.900224364,2,4,1,3,1,1,2,1,1,1,2,2
314,1,1,176,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,1,3.344053634,2,4,1,3,2,1,1,2,1,1,1,2
314,1,1,124,0,0,0,0,0,0,0,0,0,0.5,0,-1,1.335236106,2,4,1,3,1,1,1,2,1,1,1,1
314,1,1,45,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,2.307455743,2,4,1,3,2,1,2,1,2,1,1,2
314,1,1,238,0,0,-0.9,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,-1,2.014465632,2,4,1,3,2,2,1,2,1,2,2,2
314,1,1,216,0,0,0,0,0,0,0,0,0,0.5,0,-1,2.401017747,2,4,1,3,1,2,1,2,1,2,1,1
314,1,2,9,0.6,0,0,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,1.894463702,2,4,1,3,1,1,1,1,1,2,2,1
314,1,2,232,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,1,1.930052331,2,4,1,3,1,2,2,2,2,2,2,1
314,1,2,85,0.6,0,-0.9,-0.3,-0.9,0.6,-0.3,0,-0.6,0.200760009,3,-1,2.065340645,2,4,1,3,2,1,2,2,1,2,1,1
314,1,2,31,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,1,1.671215644,2,4,1,3,2,1,1,1,1,1,1,2
314,1,2,186,0,0,-0.9,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,-1,2.318960303,2,4,1,3,2,1,1,2,1,1,2,2
314,1,2,61,0.6,0,0.9,0.3,0.9,0.6,0.3,0,1.8,0.984398338,3,-1,2.36917194,2,4,1,3,1,1,1,2,2,2,2,1
314,1,2,174,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,2.751765011,2,4,1,3,2,2,2,2,2,1,2,1
314,1,2,178,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,2.669799598,2,4,1,3,1,2,1,1,1,1,1,2
314,1,2,25,0.6,0,0.9,0,0.9,0.6,0,0,1.5,0.96934657,2,-1,2.887440608,2,4,1,3,1,1,2,1,2,2,2,1
314,1,2,190,-0.6,0,-0.9,0.3,-0.9,-0.6,0.3,0,-1.2,0.059350943,3,-1,3.22992253,2,4,1,3,2,2,1,1,1,1,2,2
314,1,2,67,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,1,1.736007182,2,4,1,3,1,1,2,2,2,1,2,2
314,1,2,128,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,2.640420496,2,4,1,3,1,2,1,1,1,1,1,1
314,1,2,172,-0.6,0,0.9,0,0.9,-0.6,0,0,0.3,0.666139425,2,1,2.037291374,2,4,1,3,1,2,2,2,2,1,2,1
314,1,2,81,0.6,0,-0.9,0,-0.9,0.6,0,0,-0.3,0.333860575,2,1,2.880067179,2,4,1,3,2,1,1,2,1,2,1,2
314,1,2,194,-0.6,0,-0.9,0.3,-0.9,-0.6,0.3,0,-1.2,0.059350943,3,-1,1.900050223,2,4,1,3,2,2,1,2,1,1,2,2
314,1,2,95,0,0,0.9,0.3,0.9,0,0.3,0,1.2,0.940649057,2,-1,1.861578869,2,4,1,3,1,2,1,1,2,2,2,1
314,1,2,150,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,2.652171726,2,4,1,3,2,1,2,1,2,1,1,1
314,1,2,77,0.6,0,-0.9,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,2.803303058,2,4,1,3,2,1,1,2,1,2,1,1
314,1,2,87,0.6,0,0,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,-1,1.79284642,2,4,1,3,2,1,2,2,2,2,1,1
314,1,2,214,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,2.879986438,2,4,1,3,2,2,1,1,1,2,1,1
314,1,2,122,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,1,3.090839049,2,4,1,3,2,1,1,1,1,1,1,1
314,1,2,3,0,0,0.9,0.3,0.9,0,0.3,0,1.2,0.940649057,2,1,2.661937961,2,4,1,3,1,1,1,1,2,1,2,1
314,1,2,103,0,0,0,0,0,0,0,0,0,0.5,0,1,2.564283486,2,4,1,3,1,2,2,1,1,2,2,2
314,1,2,140,0,0,-0.9,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,-1,1.971361251,2,4,1,3,2,1,1,2,1,1,2,1
314,1,2,107,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,1,1.843971524,2,4,1,3,2,2,1,1,1,2,1,2
314,1,2,17,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,-1,1.9539301,2,4,1,3,1,1,2,1,2,1,2,1
314,1,2,182,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,2.877280932,2,4,1,3,1,2,1,2,1,1,1,2
314,1,2,21,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,1,2.292243599,2,4,1,3,1,1,2,1,2,1,2,2
314,1,2,192,-0.6,0,0,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,-1,1.911862694,2,4,1,3,1,2,1,2,1,1,2,2
314,1,2,208,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,2.116469513,2,4,1,3,2,2,2,1,2,1,2,2
314,1,2,75,0.6,0,0.9,0,0.9,0.6,0,0,1.5,0.96934657,2,1,2.75790885,2,4,1,3,1,1,2,2,2,2,2,2
314,1,2,55,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,2.889850862,2,4,1,3,1,1,1,2,1,1,2,2
314,1,2,220,0,0,-0.9,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,-1,3.819188841,2,4,1,3,2,2,1,1,1,2,2,1
314,1,2,117,0,0,0.9,0.3,0.9,0,0.3,0,1.2,0.940649057,2,-1,2.475509147,2,4,1,3,1,2,1,2,2,2,2,2
314,1,2,204,-0.6,0,0,-0.3,0,-0.6,-0.3,0,-0.9,0.11181577,2,1,1.671749013,2,4,1,3,2,2,2,2,2,1,1,2
314,1,2,160,-0.6,0,0.9,-0.3,0.9,-0.6,-0.3,0,-2.22E-16,0.5,3,-1,2.181010617,2,4,1,3,1,2,2,2,2,1,1,1
314,1,2,144,-0.6,0,-0.9,0.3,-0.9,-0.6,0.3,0,-1.2,0.059350943,3,-1,2.243975904,2,4,1,3,2,2,1,1,1,1,2,1
314,1,2,134,-0.6,0,-0.9,0,-0.9,-0.6,0,0,-1.5,0.03065343,2,1,2.750939469,2,4,1,3,2,2,1,2,1,1,1,1
314,1,2,15,0.6,0,0.9,0.3,0.9,0.6,0.3,0,1.8,0.984398338,3,-1,2.407828383,2,4,1,3,1,1,1,1,2,2,2,2
314,1,2,91,0.6,0,0,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,-1,2.01033929,2,4,1,3,2,1,2,2,2,2,1,2
314,1,2,126,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,3.757917061,2,4,1,3,2,1,1,2,1,1,1,1
314,1,2,115,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,-1,2.170932024,2,4,1,3,1,2,1,2,1,2,2,2
314,1,2,69,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,2.65906892,2,4,1,3,1,1,2,2,1,2,2,1
314,1,2,228,0,0,0.9,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,-1,2.051083365,2,4,1,3,1,2,2,2,2,2,1,1
314,1,2,206,-0.6,0,0.9,0,0.9,-0.6,0,0,0.3,0.666139425,2,1,1.999894626,2,4,1,3,1,2,2,1,2,1,2,2
314,1,2,63,0.6,0,0,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,3.148632125,2,4,1,3,1,1,1,2,1,2,2,2
314,1,2,37,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,2.780368863,2,4,1,3,2,1,1,1,2,2,1,1
314,1,2,111,0,0,-0.9,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,1,1.869917768,2,4,1,3,2,2,2,1,1,2,1,2
314,1,2,83,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,3.459521753,2,4,1,3,2,1,1,2,2,2,1,2
314,1,2,1,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,-1,2.048067212,2,4,1,3,1,1,1,1,1,1,2,1
314,1,2,53,0.6,0,0,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,1,2.336194392,2,4,1,3,2,1,2,1,2,2,1,2
314,1,2,142,-0.6,0,0,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,1.822354844,2,4,1,3,1,2,1,1,1,1,2,1
314,1,2,33,0,0,0,0,0,0,0,0,0,0.5,0,1,2.769913594,2,4,1,3,2,1,1,1,2,1,1,2
314,1,2,47,0.6,0,-0.9,-0.3,-0.9,0.6,-0.3,0,-0.6,0.200760009,3,1,2.070063306,2,4,1,3,2,1,2,1,1,2,1,1
314,1,2,154,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,2.687463735,2,4,1,3,2,1,2,2,2,1,1,1
314,1,2,5,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,-1,2.642415414,2,4,1,3,1,1,1,1,1,1,2,2
314,1,2,99,0,0,0.9,0.3,0.9,0,0.3,0,1.2,0.940649057,2,-1,2.037277688,2,4,1,3,1,2,1,1,2,2,2,2
314,1,2,89,0.6,0,-0.9,-0.3,-0.9,0.6,-0.3,0,-0.6,0.200760009,3,1,1.921396285,2,4,1,3,2,1,2,2,1,2,1,2
314,1,2,198,-0.6,0,0.9,-0.3,0.9,-0.6,-0.3,0,-2.22E-16,0.5,3,1,2.252819433,2,4,1,3,1,2,2,1,2,1,1,2
314,1,2,240,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,2.173536604,2,4,1,3,2,2,2,2,2,2,1,2
314,1,3,189,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,1.482515135,2,4,1,3,1,2,2,1,1,1,2,2
314,1,3,121,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,1.899309186,2,4,1,3,1,1,2,1,1,1,1,1
314,1,3,193,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,2.446981247,2,4,1,3,1,2,2,2,1,1,2,2
314,1,3,203,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,3.324490032,2,4,1,3,2,2,1,2,2,1,1,2
314,1,3,38,0.6,0,0,0.3,0,0.6,0.3,0,0.9,0.88818423,2,1,2.215580062,2,4,1,3,2,1,1,1,2,2,2,1
314,1,3,123,0,0,-0.9,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,-1,3.393169452,2,4,1,3,2,1,2,1,1,1,1,1
314,1,3,167,-0.6,0,0.9,0.3,0.9,-0.6,0.3,0,0.6,0.799239991,3,1,2.592053242,2,4,1,3,1,2,1,1,2,1,2,1
314,1,3,181,-0.6,0,-0.9,-0.3,-0.9,-0.6,-0.3,0,-1.8,0.015601662,3,1,2.932612777,2,4,1,3,2,2,2,1,1,1,1,2
314,1,3,94,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,-1,3.110280171,2,4,1,3,1,2,1,1,2,2,1,1
314,1,3,129,-0.6,0,0,-0.3,0,-0.6,-0.3,0,-0.9,0.11181577,2,1,2.619549643,2,4,1,3,1,2,2,1,1,1,1,1
314,1,3,149,-0.6,0,-0.9,0,-0.9,-0.6,0,0,-1.5,0.03065343,2,-1,2.286158605,2,4,1,3,2,2,2,2,1,1,2,1
314,1,3,20,0,0,0.9,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,1,3.403638748,2,4,1,3,1,1,2,1,2,1,1,2
314,1,3,223,0,0,0,0,0,0,0,0,0,0.5,0,-1,2.824132856,2,4,1,3,1,2,2,2,1,2,2,1
314,1,3,26,0.6,0,0,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,-1,2.998486449,2,4,1,3,1,1,2,1,1,2,1,2
314,1,3,84,0.6,0,0,0.3,0,0.6,0.3,0,0.9,0.88818423,2,-1,3.732999581,2,4,1,3,2,1,1,2,2,2,2,2
314,1,3,133,-0.6,0,0,-0.3,0,-0.6,-0.3,0,-0.9,0.11181577,2,1,3.250446812,2,4,1,3,1,2,2,2,1,1,1,1
314,1,3,92,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,2.439875358,2,4,1,3,2,1,2,2,2,2,2,2
314,1,3,106,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,1.613852616,2,4,1,3,2,2,1,1,2,2,2,1
314,1,3,237,0,0,-0.9,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,-1,1.000198431,2,4,1,3,2,2,2,2,1,2,1,2
314,1,3,66,0,0,0.9,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,1,0.754204346,2,4,1,3,1,1,2,2,2,1,1,2
314,1,3,12,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,3.538300978,2,4,1,3,1,1,1,1,1,2,1,2
314,1,3,48,0.6,0,-0.9,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,1.723751663,2,4,1,3,2,1,2,1,1,2,2,1
314,1,3,120,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,2.456197005,2,4,1,3,2,2,1,2,2,2,2,2
314,1,3,187,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,1.545982658,2,4,1,3,2,1,2,2,1,1,2,2
314,1,3,76,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,-1,2.158514681,2,4,1,3,2,1,1,2,2,1,2,2
314,1,3,102,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,2.045108535,2,4,1,3,1,2,2,1,1,2,1,2
314,1,3,56,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,-1,2.373258253,2,4,1,3,1,1,1,2,2,1,1,2
314,1,3,215,0,0,-0.9,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,-1,1.394686766,2,4,1,3,2,2,2,1,1,2,1,1
314,1,3,70,0.6,0,0.9,-0.3,0.9,0.6,-0.3,0,1.2,0.940649057,3,-1,3.086172153,2,4,1,3,1,1,2,2,2,2,1,1
314,1,3,2,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,-1,1.015084532,2,4,1,3,1,1,1,1,2,1,1,1
314,1,3,127,0,0,-0.9,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,1,2.365682289,2,4,1,3,2,1,2,2,1,1,1,1
314,1,3,213,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,2.10828628,2,4,1,3,1,2,2,1,1,2,1,1
314,1,3,28,0.6,0,0.9,-0.3,0.9,0.6,-0.3,0,1.2,0.940649057,3,1,2.652470057,2,4,1,3,1,1,2,1,2,2,1,2
314,1,3,86,0.6,0,-0.9,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,2.277265126,2,4,1,3,2,1,2,2,1,2,2,1
314,1,3,96,0,0,0,0,0,0,0,0,0,0.5,0,1,1.999695853,2,4,1,3,1,2,1,1,1,2,1,2
314,1,3,30,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,2.645586549,2,4,1,3,2,1,1,1,2,1,2,1
314,1,3,58,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,2.180170363,2,4,1,3,1,1,1,2,1,2,1,1
314,1,3,44,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,1,2.529006188,2,4,1,3,2,1,2,1,1,1,2,2
314,1,3,239,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,3.043667856,2,4,1,3,2,2,2,2,1,2,2,2
314,1,3,24,0.6,0,0.9,-0.3,0.9,0.6,-0.3,0,1.2,0.940649057,3,-1,3.790410164,2,4,1,3,1,1,2,1,2,2,1,1
314,1,3,225,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,1.89681648,2,4,1,3,2,2,2,2,1,2,2,1
314,1,3,147,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,2.493789789,2,4,1,3,1,2,2,2,1,1,2,1
314,1,3,135,-0.6,0,-0.9,-0.3,-0.9,-0.6,-0.3,0,-1.8,0.015601662,3,1,3.711080806,2,4,1,3,2,2,2,2,1,1,1,1
314,1,3,151,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,-1,1.919360655,2,4,1,3,1,1,1,2,2,1,1,1
314,1,3,90,0.6,0,-0.9,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,2.531748986,2,4,1,3,2,1,2,2,1,2,2,2
314,1,3,36,0.6,0,-0.9,0.3,-0.9,0.6,0.3,0,2.22E-16,0.5,3,-1,2.087971377,2,4,1,3,2,1,1,1,1,2,2,1
314,1,3,227,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,1,2.829245879,2,4,1,3,1,2,1,2,2,2,1,1
314,1,3,143,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,2.67888843,2,4,1,3,1,2,2,1,1,1,2,1
314,1,3,229,0,0,0,0,0,0,0,0,0,0.5,0,-1,3.136776547,2,4,1,3,2,2,1,2,2,2,1,1
314,1,3,88,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,1.930336977,2,4,1,3,2,1,2,2,2,2,2,1
314,1,3,54,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,1,1.452899969,2,4,1,3,2,1,2,1,2,2,2,2
314,1,3,191,-0.6,0,-0.9,0,-0.9,-0.6,0,0,-1.5,0.03065343,2,1,2.270384012,2,4,1,3,2,2,2,1,1,1,2,2
314,1,3,165,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,-1,1.527391369,2,4,1,3,2,1,1,2,2,1,2,1
314,1,3,175,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,2.445903218,2,4,1,3,1,1,2,2,1,1,1,2
314,1,3,153,0,0,0,0,0,0,0,0,0,0.5,0,-1,1.368273184,2,4,1,3,2,1,1,2,2,1,1,1
314,1,3,137,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,1.617078149,2,4,1,3,2,1,2,1,1,1,2,1
314,1,3,201,-0.6,0,0.9,0,0.9,-0.6,0,0,0.3,0.666139425,2,1,2.308758204,2,4,1,3,1,2,1,2,2,1,1,2
314,1,3,195,-0.6,0,-0.9,0,-0.9,-0.6,0,0,-1.5,0.03065343,2,-1,0.899332108,2,4,1,3,2,2,2,2,1,1,2,2
314,1,3,60,0.6,0,0.9,0,0.9,0.6,0,0,1.5,0.96934657,2,1,0.609144324,2,4,1,3,1,1,1,2,2,2,1,1
314,1,3,231,0,0,0.9,0.3,0.9,0,0.3,0,1.2,0.940649057,2,-1,0.572290525,2,4,1,3,1,2,1,2,2,2,2,1
314,1,4,100,0,0,0.9,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,-1,1.245758705,2,4,1,3,1,2,2,1,2,2,1,1
314,1,4,98,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,1,1.785434674,2,4,1,3,1,2,1,1,2,2,1,2
314,1,4,207,-0.6,0,0,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,1.92660305,2,4,1,3,2,2,1,1,2,1,2,2
314,1,4,68,0.6,0,0,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,1,2.024214418,2,4,1,3,1,1,2,2,1,2,1,1
314,1,4,159,-0.6,0,0.9,0,0.9,-0.6,0,0,0.3,0.666139425,2,-1,2.028536112,2,4,1,3,1,2,1,2,2,1,1,1
314,1,4,32,0,0,-0.9,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,1,2.027374947,2,4,1,3,2,1,1,1,1,1,2,2
314,1,4,163,0,0,0.9,0.3,0.9,0,0.3,0,1.2,0.940649057,2,1,2.620791548,2,4,1,3,1,1,1,2,2,1,2,1
314,1,4,114,0,0,0,0,0,0,0,0,0,0.5,0,1,1.303488146,2,4,1,3,2,2,2,1,2,2,2,2
314,1,4,116,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,-1,0.945035595,2,4,1,3,1,2,1,2,2,2,1,2
314,1,4,46,0,0,0,0,0,0,0,0,0,0.5,0,1,1.719368045,2,4,1,3,2,1,2,1,2,1,2,2
314,1,4,169,-0.6,0,0,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,1,1.85344627,2,4,1,3,2,2,1,1,2,1,2,1
314,1,4,161,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,-1,2.281665166,2,4,1,3,2,2,1,2,2,1,1,1
314,1,4,34,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,2.165226102,2,4,1,3,2,1,1,1,2,1,2,2
314,1,4,52,0.6,0,-0.9,0,-0.9,0.6,0,0,-0.3,0.333860575,2,-1,2.445788606,2,4,1,3,2,1,2,1,1,2,2,2
314,1,4,10,0.6,0,0.9,0,0.9,0.6,0,0,1.5,0.96934657,2,1,3.121257178,2,4,1,3,1,1,1,1,2,2,1,1
314,1,4,18,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,1.886752599,2,4,1,3,1,1,2,1,1,1,1,2
314,1,4,197,-0.6,0,0.9,0,0.9,-0.6,0,0,0.3,0.666139425,2,1,1.456247297,2,4,1,3,1,2,1,1,2,1,1,2
314,1,4,42,0.6,0,0,0.3,0,0.6,0.3,0,0.9,0.88818423,2,-1,1.508403217,2,4,1,3,2,1,1,1,2,2,2,2
314,1,4,6,0,0,0.9,0,0.9,0,0,0,0.9,0.88818423,1,1,1.098012336,2,4,1,3,1,1,1,1,2,1,1,2
314,1,4,110,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,1.537565414,2,4,1,3,2,2,1,1,2,2,2,2
314,1,4,235,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,1.614571074,2,4,1,3,1,2,2,2,1,2,1,2
314,1,4,104,0,0,0.9,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,-1,1.359042029,2,4,1,3,1,2,2,1,2,2,1,2
314,1,4,72,0.6,0,0,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,1,1.36019943,2,4,1,3,1,1,2,2,1,2,1,2
314,1,4,108,0,0,-0.9,0.3,-0.9,0,0.3,0,-0.6,0.200760009,2,1,1.256128444,2,4,1,3,2,2,1,1,1,2,2,2
314,1,4,211,-0.6,0,0,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,-1,1.212524564,2,4,1,3,2,2,1,2,2,1,2,2
314,1,4,4,0,0,0,0,0,0,0,0,0,0.5,0,-1,1.770991622,2,4,1,3,1,1,1,1,1,1,1,2
314,1,4,82,0.6,0,-0.9,0.3,-0.9,0.6,0.3,0,2.22E-16,0.5,3,-1,1.310606351,2,4,1,3,2,1,1,2,1,2,2,2
314,1,4,173,-0.6,0,0,0.3,0,-0.6,0.3,0,-0.3,0.333860575,2,-1,1.613186503,2,4,1,3,2,2,1,2,2,1,2,1
314,1,4,217,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,1,1.768231718,2,4,1,3,1,2,2,2,1,2,1,1
314,1,4,141,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,-1,1.660400804,2,4,1,3,2,1,2,2,1,1,2,1
314,1,4,155,-0.6,0,0.9,0,0.9,-0.6,0,0,0.3,0.666139425,2,-1,1.933575853,2,4,1,3,1,2,1,1,2,1,1,1
314,1,4,139,0,0,0,0,0,0,0,0,0,0.5,0,1,1.935524242,2,4,1,3,1,1,2,2,1,1,2,1
314,1,4,185,-0.6,0,-0.9,-0.3,-0.9,-0.6,-0.3,0,-1.8,0.015601662,3,-1,1.121824417,2,4,1,3,2,2,2,2,1,1,1,2
314,1,4,64,0.6,0,0.9,0,0.9,0.6,0,0,1.5,0.96934657,2,1,2.748793676,2,4,1,3,1,1,1,2,2,2,1,2
314,1,4,183,-0.6,0,0,-0.3,0,-0.6,-0.3,0,-0.9,0.11181577,2,1,1.322291209,2,4,1,3,1,2,2,2,1,1,1,2
314,1,4,199,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,1.574347025,2,4,1,3,2,2,1,1,2,1,1,2
314,1,4,125,0,0,0,-0.3,0,0,-0.3,0,-0.3,0.333860575,1,-1,1.1558906,2,4,1,3,1,1,2,2,1,1,1,1
314,1,4,209,-0.6,0,0.9,0.3,0.9,-0.6,0.3,0,0.6,0.799239991,3,-1,1.704913703,2,4,1,3,1,2,1,2,2,1,2,2
314,1,4,233,0,0,0,0.3,0,0,0.3,0,0.3,0.666139425,1,1,1.695770816,2,4,1,3,2,2,1,2,2,2,2,1
314,1,4,40,0.6,0,-0.9,0.3,-0.9,0.6,0.3,0,2.22E-16,0.5,3,-1,1.166930215,2,4,1,3,2,1,1,1,1,2,2,2
314,1,4,118,0,0,0.9,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,-1,1.674790142,2,4,1,3,1,2,2,2,2,2,1,2
314,1,4,22,0.6,0,0,-0.3,0,0.6,-0.3,0,0.3,0.666139425,2,1,2.152653093,2,4,1,3,1,1,2,1,1,2,1,1
314,1,4,171,-0.6,0,0.9,0.3,0.9,-0.6,0.3,0,0.6,0.799239991,3,-1,2.039083754,2,4,1,3,1,2,1,2,2,1,2,1
314,1,4,221,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,1,1.678477541,2,4,1,3,2,2,2,1,1,2,2,1
314,1,4,157,-0.6,0,0,0,0,-0.6,0,0,-0.6,0.200760009,1,1,1.777222019,2,4,1,3,2,2,1,1,2,1,1,1
314,1,4,62,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,-1,1.509959533,2,4,1,3,1,1,1,2,1,2,1,2
314,1,4,74,0.6,0,0.9,-0.3,0.9,0.6,-0.3,0,1.2,0.940649057,3,1,1.691526784,2,4,1,3,1,1,2,2,2,2,1,2
314,1,4,78,0.6,0,-0.9,0.3,-0.9,0.6,0.3,0,2.22E-16,0.5,3,-1,0.98704655,2,4,1,3,2,1,1,2,1,2,2,1
314,1,4,177,0,0,-0.9,-0.3,-0.9,0,-0.3,0,-1.2,0.059350943,2,1,1.683501612,2,4,1,3,2,1,2,2,1,1,1,2
314,1,4,112,0,0,-0.9,0,-0.9,0,0,0,-0.9,0.11181577,1,1,1.724496806,2,4,1,3,2,2,2,1,1,2,2,2
314,1,4,8,0.6,0,0,0,0,0.6,0,0,0.6,0.799239991,1,1,1.803809057,2,4,1,3,1,1,1,1,1,2,1,1
314,1,4,16,0,0,0.9,-0.3,0.9,0,-0.3,0,0.6,0.799239991,2,1,1.635405319,2,4,1,3,1,1,2,1,2,1,1,1
314,1,4,80,0.6,0,0,0.3,0,0.6,0.3,0,0.9,0.88818423,2,-1,1.577342309,2,4,1,3,2,1,1,2,2,2,2,1
