Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22
534,0.414687909518448,0.0501474966690336,0.00265999205007908,0.0107506162378353,2.27972035309873,0.0997926933109985,0.429388071850441,0.0129312846197972,0.0603348458446955,0.00293141505457088,0.606647134603229,3.25736601167828,0.122125584386459,0.018559413249354,1,0.00423614394343089,0.114161806076228,10.3456825819607,0.960657767529099,0.74252759937921,1.12992732774474
535,5.03044379491033,1.35172179989923,1.23945879857525,15.4156726619953,1.18503046741994,1.09137033857959,14.0900282581342,0.305674063969879,3.52543277674795,3.20399869274018,0.307671967681957,3.66842034500655,3.36550640502719,0.879408441193211,1,0.717796145344456,0.963637029165936,1.32535408238832,0.650945620832329,0.749849492335242,1.47998443565845
536,1.16293504638425,0.00551389451806151,0.0479421178338036,0.0211839541266378,0.240914578091002,3.21318534873194,1.13099654380293,0.0108763737658028,0.00488190132205219,0.0441751424041289,0.733327304134927,0.277511666664492,3.92181453607124,0.0113251265100128,1,7.10853702982199,1.35046291941598,0.125169068850332,0.412028348176319,0.329196190485489,0.355290725081016
537,0.870552491594096,2.09398561905735,2.12134427271972,0.610490268246066,1.19791551925308,1.22816178995068,0.364370662481262,2.72927606739016,0.826777416676699,0.8585087935595,1.95305745955443,0.560788561214391,0.594269127457684,1.23307338592471,1,44.0877615619429,28.3249593490474,4.17293504226185,0.396054149505835,0.47932116638574,0.493819461172198
538,18.9442899032086,0.873032636750532,0.755968613468753,1.79935006728511,5.04198460352866,4.3938299702807,10.5721195703677,0.223037171594586,0.515575143406392,0.447737039131466,1.38814013528965,3.24046478434372,2.8402780654194,0.15192563203398,1,0.549264557097503,2.03663380657232,6.41990148217363,2.62005650369483,3.08198213213092,6.4922648497172
539,0.296603263946294,1.16497710163218,0.0732826319296905,0.133361956465576,2.00290700620823,0.135867294917618,0.246490075063517,0.542230957461158,1.06711481114809,0.0625380698645231,1.03075899498497,1.78932381394676,0.12938953545305,0.553846879588384,1,0.210777162608507,11.3533420342816,8.11263732548221,0.225319326000813,0.259988440040132,0.548720975537189
541,1.8954683103005,0.0178234320847901,0.00152314301356992,0.0035969337344128,4.34557270719207,0.400705178021975,1.14577646921559,0.00425595702904057,0.0105993992042888,0.000901852832487565,1.18176273539533,3.39726525623209,0.28246167188194,0.00292628804637775,1,0.0231101712606215,2.28841910906043,13.2230633820567,6.63370391418204,11.0619572852983,26.2273517085761
542,8.67586897604718,0.851662587936427,1.27920306339684,1.50024369934346,2.67089276239074,3.95785071224841,4.46322528280164,0.419769221905045,0.484458668257381,0.726790676956988,1.44556718293842,1.67059981817074,2.36797271611493,0.27790777633417,1,28.0221028228887,10.8776150821285,5.66685550865868,4.20309697871557,4.78069614387544,2.56899903022402
546,38.5007985026935,24.5670329746942,24.41761992698,22.8926344801469,10.0663556050578,10.0054200809678,9.3805288185749,6.4725354042939,6.08898401613915,6.02557282787516,3.10307336255005,2.92232453721774,2.89017150587173,1.88143711720068,1,10.9897479987098,12.3935199315826,16.2523332688671,4.83550840709362,7.95498195613883,13.5425483290648
548,7.1705351791694,1.12760819762363,0.639469113939214,2.9353112091788,2.98447459984552,1.60317586097622,7.50094782597584,0.26667086370434,1.17157389161393,0.67510734855675,0.781583415214278,3.52222005583433,1.90271014831582,0.317515138595181,1,7.21304279784171,1.89541339245605,8.33096183508208,0.914546490961496,1.01436715794818,2.24363167543455
